mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,spectral_centroid,spectral_bandwidth,spectral_rolloff,jitter,shimmer,label
-338.5416842663238,-13.142964996839678,-33.92337244776269,-3.712253723325621,-21.065074038976963,-10.509335326275005,-9.754378031555854,-10.86707401934775,-6.391436691279814,1.9501878989465518,2.623859707548604,-1.5487209083382936,-9.23936854859741,1443.9365872767355,1534.1507412339902,2907.0,0.015705098460880106,0.019166204996298723,real
-288.0075892958987,-3.771162743572915,-15.205319296406698,17.89849855734247,-34.45475321538904,-10.972548632682782,-14.657545260988584,-2.0065924129960377,-4.442457184872881,-7.318408937480633,-2.6285771563909903,-2.085114268797653,-5.669479917345529,1326.4581144727306,1553.1520402115075,3138.0,0.024668675100877765,0.02968123283468378,real
-302.66032418483763,-10.101336242490325,-14.793850550403274,18.084515312423637,-26.425899732382135,-11.602516910685008,-15.166081251785666,-3.5694485281087815,-2.385464903254946,-1.0847739557740177,3.000769087060868,3.9857981484275613,-2.7266563269955437,1471.9270017263725,1666.0681750440126,3371.0,0.021795555023870965,0.025995735333924824,real
-280.0392652341925,-4.4885233795910695,-25.15854731453709,9.501221052972282,-30.689824624636987,-12.103398590057736,-16.747332441508906,-4.820740079557432,-5.8419600236399445,-4.82655680360549,0.4362021821056732,2.003758659152272,-1.1599385894960814,1346.3706610592856,1538.069911183119,3036.0,0.02672546765215751,0.03189223032464095,real
-319.02640908148777,-10.54526373323116,-11.060480391303077,14.633943547497475,-36.597297569745514,-7.3113072785479964,-12.795383079041954,-5.305449876533446,-10.384687288212657,-9.375840852307624,-1.9834350297614198,-1.8943383851155333,-4.2095063238476715,1495.136164018055,1699.3666856511168,3569.0,0.017992333787057346,0.02145359740451108,real
-229.48945794515836,-2.1974319366477726,-35.703675246573425,6.699684213014078,-15.113632719064016,0.7950469225939386,-6.285516534420689,-0.7900497127933996,-4.997173248352544,-8.225137469257435,-7.393983518381914,0.9294163342316972,-5.428842440965908,1438.8142847495849,1530.0256349984588,2971.0,0.052378108268354144,0.06412895319807817,real
-285.4287605190054,-5.900397838028868,-17.153677182815585,15.431137594100159,-29.52184542702352,-9.53824864827458,-18.468877787333568,-10.80492857190661,-9.680089091962355,-6.886352301717624,-1.254143326400202,2.0247366569564633,0.9118267352687169,1366.5982340482892,1583.9384144293626,3194.0,0.025718779285470016,0.030654744225919267,real
-271.49489937233733,-0.9248164038245523,-15.33783871627621,11.503088285214744,-25.11641542443545,-4.783034414391114,-13.034401749493382,-7.241733885433777,-6.368202639006722,-3.044761932087986,-1.9649762432217863,-2.240123071785558,-11.52349387010083,1271.5855517050916,1550.9324345547886,2980.0,0.0309797915224937,0.038862982359658765,real
-282.0427821480423,-1.4059911656462076,-20.69011145552274,13.651001513585198,-30.733189649600973,-11.714042781332273,-18.198742996526953,-9.429062830598465,-8.219715233381422,-6.567527277910444,-1.8877707974987519,1.4726693804772735,-1.75458165759292,1287.088750830626,1510.0537231700666,2935.0,0.026893067067343984,0.032205549002111526,real
-212.40982077754708,-10.744843339922118,-38.79836869078328,4.671412253610372,-13.880107533288472,-0.7336903246944569,-10.162820424671269,0.1880141343446786,-2.9828249129835176,-7.968349493824989,-10.029145221086027,1.5241841057854117,-2.488899234737874,1475.8388341398052,1526.2849940195042,3015.0,0.06100758110341529,0.07140142640940113,real
-226.38071579749788,-16.433401793542377,-33.17034326699451,4.2790323675560415,-14.255680261376007,-2.1196845378591793,-8.600913157691815,-3.9705549595326937,-11.55396914402621,-4.288126600610693,-1.0329388394872143,2.482553174611095,-10.048156243287341,1614.2821471142875,1616.9411771433129,3302.0,0.055898595229597364,0.06574863555989716,real
-228.14064463067552,-11.455834687277857,-30.326587757131282,3.589262118324711,-16.207147306689272,-1.9836199212197394,-9.23176905177004,-6.5059950894291685,-7.933322306585445,-0.9144317287854425,-1.3630023325846556,0.37461940302071217,-13.426630087839087,1522.4748825725676,1599.511186423598,3190.0,0.05220519808516356,0.061687163110595536,real
-330.7685573902491,-13.727649882608022,-37.668032858466596,-6.663277138356135,-22.121723226332925,-11.833542005079327,-9.866046840655626,-7.818041954253222,-10.801443220053724,-4.46873990548788,4.695913192602597,6.2641829747986995,-6.783468239874538,1439.0334403543864,1509.2979044215035,2840.0,0.01864130014637671,0.022965090846382635,real
-204.61907620374444,-15.395438814121675,-41.49921439146232,2.3481465694166603,-11.836082755129048,-2.0628116108557357,-11.083780231269639,1.989141996758311,-1.3795026416604639,-6.996113377623717,-11.140282851971989,0.9116427302137122,-0.9245369897324647,1570.117463391191,1554.1156742880387,3142.0,0.06865299719810418,0.07891432619281886,real
-305.2434045826863,-8.141669704976337,-14.981388720129054,14.684570933842446,-29.12377995091863,-11.385102235486737,-13.75380166738844,-6.7933123472859505,-5.859739751483554,-2.6940949022623855,3.2849939897537537,5.649646733752013,-2.2861001776634553,1451.1695107114874,1692.0035568719593,3352.0,0.02114163094184235,0.02525724784133897,real
-221.3264610279918,-17.682246450173658,-35.9746077397157,4.763647387528459,-12.692558853974909,-0.49727508422157857,-9.18316216937564,-1.6242269647661487,-9.09358103074914,-4.615180458144663,-3.3584816231171297,2.1425383964902083,-8.16334033798931,1606.9664568667615,1587.4269549594212,3262.0,0.061000919492960846,0.07142289599154333,real
-338.3659494420446,-12.952820472124003,-33.70220631300827,-3.4226396760644655,-21.345690055736792,-10.176494474084516,-9.958522761579804,-10.528543654687724,-6.349522814169507,1.9881946756438318,2.6190339702955256,-1.800067201818071,-9.441195639274598,1453.437604758522,1534.1706140757915,2925.0,0.015635636803831315,0.019092377829485637,real
-316.5653463398561,-10.17402309854238,-9.74825044750777,15.620647562337378,-33.21235166730253,-7.992692439415327,-11.70886306846697,-5.484425509607433,-10.22450248315636,-9.248235121945774,-1.2830556858469835,0.37924147948383774,-4.395638308009504,1501.3733452905246,1706.9303346050676,3561.0,0.018336798298410676,0.021850769699892175,real
-286.6820483935519,-6.979689816954916,-17.97569278343311,17.375959579082934,-32.227678291559634,-8.518348708936145,-14.11037038090563,0.11251418977322525,-3.287224994139097,-6.187182928905848,-1.716415516126932,-0.5905442014496002,-4.554742866021016,1370.3668379904166,1573.2311048618978,3223.0,0.024448394262796585,0.029171537594373003,real
-280.18192110453464,-4.560696439953996,-24.906435582009887,9.85775530803624,-30.405120057281568,-11.94510154987685,-16.5407169450757,-4.618154134513916,-5.5991955964826055,-4.276447833379548,0.3265273109358198,1.988765760233652,-1.3210967818729369,1337.3266442706401,1533.5510893664157,3029.0,0.026659676750533098,0.03185836528453204,real
-304.12608312420224,-8.778246948927617,-12.9766817971509,18.320567568254262,-25.588059739818767,-11.421843483924212,-14.14075038305547,-2.8856749121068783,-2.392110767110969,-1.2596395808352725,3.4469529702163757,4.951817081549573,-3.027099961399857,1443.5697825787838,1670.9947673963327,3347.0,0.021104882561965077,0.025300093746445027,real
-278.6393557760393,1.4328581221181218,-25.367920917813507,9.09693508891139,-31.80720580180629,-10.828131572362036,-17.488096384784246,-8.260283649060101,-5.116007303094617,-5.856792084836588,-3.0664949565184125,0.9615916926194832,-2.7386968445518707,1286.6737138119956,1476.6408063767396,2884.0,0.027389439997212942,0.032662504042147565,real
-337.1917565410457,-14.401028495825123,-35.31592632256722,-5.116822191808522,-21.502582871606275,-11.716420517998603,-9.193834950983232,-8.687033951391385,-9.393012542450412,-1.2829377244112243,6.050436668725358,3.699391907134921,-9.707884039735271,1466.5674007983976,1536.6565481995094,2894.0,0.01735320902501413,0.021820130449768146,real
-295.6770019123643,-4.546798228511363,-14.682374514092263,15.709567481318604,-31.6884264496492,-7.997019218407959,-15.626637551694465,-3.7239816003819763,-6.257282772223176,-5.753386223443426,-0.931711971689363,-0.8222558809276117,-5.0779741670044345,1321.9608304769777,1578.1923596164686,3177.0,0.02217646012689042,0.026497626421131727,real
-228.18748040510667,-12.89511686806045,-30.3718207782622,5.96281543989216,-15.007263194819338,-1.308303204260729,-8.833243658704438,-4.754554448958981,-9.935927537896545,-2.5700566974867045,-0.43911676905499014,1.8268851075052965,-12.197388855492902,1565.7151439051363,1608.775543452854,3248.0,0.05447900776086258,0.06463185418900724,real
-303.8513219671893,-10.322010026080987,-14.287841897731294,18.418083543094014,-25.708112550525723,-11.322764184767196,-14.594140449330013,-2.8884066267580826,-2.102687395924269,-1.132314948360517,2.960366838597831,4.481533159889242,-2.817057167949919,1461.0115663884865,1673.2013969826974,3360.0,0.02138088214093393,0.025495192803706924,real
-320.3844055321899,-13.9098897242103,-45.558669382348285,-11.263147647981805,-23.666740127134197,-12.418235330332747,-12.478363499817373,-8.10734922775958,-7.2465931897686,-8.855854712856289,-0.7534063338826046,10.013420002787356,-2.5753044508505623,1430.1338500690342,1484.1576396407847,2809.0,0.022180954731286583,0.026254788114315215,real
-334.8302058248291,-14.776277317175275,-34.888469914608265,-4.934151336563983,-21.852987730219247,-11.029098075975895,-8.957472148047344,-8.263052833561392,-10.700210498861596,-3.037694107393813,6.11235571441335,5.319626372220133,-8.215013251558117,1437.4362787364796,1523.3003645943054,2854.0,0.017762452116881457,0.022119631982055687,real
-252.22631093554182,-3.6917659831569867,-21.549985965159127,7.337133569838989,-20.614165750273838,-3.2754666488728885,-10.823963637319306,-7.900991062528408,-6.148646845426741,-2.2125399648325565,-4.050506591083438,-2.673248462247375,-12.888196541642673,1371.8408641098308,1562.9059566775086,3005.0,0.037696688315097364,0.046252225389440876,real
-295.11771727782127,-10.117995993248988,-41.55397621478712,-6.920417334718343,-25.405857174146497,-11.35210734644055,-15.959542897892742,-8.440169493996377,-1.987864785675428,-6.020470973088486,-7.129586452625499,2.1315064674422906,0.5406149515662717,1475.3573881395234,1573.1419391935085,3171.0,0.026655563097694453,0.03230642227912782,real
-311.567898071206,-9.0965726077545,-12.746591874495966,14.820261230893978,-31.475380224717572,-9.851630207910812,-12.660262639545342,-6.883791950134787,-8.691386228340463,-6.538841136455213,2.2815970647083175,4.162058337066305,-2.9487515934754374,1453.803483799279,1667.504461379827,3374.0,0.019662910252609807,0.023473475434834672,real
-227.1619814782839,-15.065437661332417,-31.99843616481953,4.564786404698759,-15.626101899763928,-1.7316351522238806,-8.72854222932471,-4.797759867575992,-11.348469506795386,-3.602789150498271,-0.7108523216588323,2.1273377537553384,-10.728052938051102,1591.6642631193943,1616.0396441208975,3297.0,0.05479508624443543,0.06470344352253839,real
-279.66050466423644,-4.160456285339979,-23.306606775362535,10.478758300180704,-29.921661859012946,-6.858188823595362,-17.42189859169489,-7.278900784495848,-5.233423354218535,-3.709436539251702,3.1374991214151993,3.8039104605960095,-1.5107282527352113,1343.1536217537373,1536.8121225934499,3094.0,0.026935416269706868,0.031876205369708734,real
-284.8325692666955,-5.538890831893218,-23.722260559765193,9.382053744288084,-32.013062114621086,-12.322526463704126,-18.015843390059775,-7.293568784988138,-7.310369999101589,-4.965464721760372,-0.9949384969981229,0.8492842718229927,-1.8876232371083725,1339.457671171698,1535.3006197374812,3044.0,0.02551191409287498,0.030653292542092567,real
-310.38444333823503,-8.688873788343852,-45.081053505848125,-10.571880338226068,-25.63498298711086,-12.229520277602484,-13.29990400603242,-8.265478775785141,-4.007259618491556,-7.909341941213756,-4.485186788376629,4.57702953893135,1.3698291913460396,1376.5385219514192,1483.1512873387942,2795.0,0.022671914652546116,0.026423448463862534,real
-215.0093145402772,-13.139176819809965,-39.47241589157454,2.8584650522281874,-13.027722253467322,-2.748934355760793,-12.294773946504163,-0.08001563265394333,-4.73612025742528,-7.626666150317715,-10.99427330683646,-0.9799617056325262,-3.2408674211306274,1502.377383529683,1530.4783366324937,3013.0,0.06170656193272734,0.0723977817562131,real
-269.8436424816784,-1.1737911595332906,-15.238465656842664,11.500065406389265,-23.77843208595591,-4.649676043950114,-12.507743901376365,-7.368038106180045,-6.192039157768128,-2.6559082009484993,-2.129991828337474,-2.5096242257620887,-11.92642071580928,1261.1669161983975,1545.9431952590658,2970.0,0.031330584449109085,0.0392518028692686,real
-291.0878326632322,-0.07961891394501024,-11.934470093675449,17.669662054306123,-34.02817424037772,-8.58077536744916,-12.779589401077896,-1.3154174703355723,-3.5769227055850874,-7.44300206571138,-3.8604031359202695,-3.829530688412542,-5.6212353298301085,1268.295205158996,1546.5698610942156,3059.0,0.0236409415066532,0.028645322678374847,real
-229.46249023584858,-10.684795719239037,-29.669926896023252,4.4178509410804505,-16.25058902788894,-1.5987719168983907,-8.682912460724134,-6.1202953701528555,-7.702054871967194,-1.4479481856269956,-2.4998183818309387,-0.8161302911084669,-13.528330191843839,1507.58328283523,1597.559077346362,3172.0,0.05066544161421087,0.06018224581364618,real
-336.4564670255827,-14.009932397753117,-35.596211618667134,-5.024811438402847,-21.426769780062603,-10.775169711542617,-8.895829273141196,-8.25322277692821,-9.871487004853511,-2.0475712344600323,6.4323257694450335,4.891885987017396,-9.286676193564482,1469.5441338692735,1537.9087205277583,2904.0,0.017562647262385062,0.022016561390786046,real
-264.8055631793881,2.4202913606495966,-32.78752482505969,6.843931288360518,-18.720502082279186,-1.7667274843358696,-8.382941502476644,-4.833281630786355,-5.085258673484875,-6.069580651503103,-8.367450971647704,-3.4886390493973503,-6.898723650418471,1335.2402907328103,1496.4269836769436,2862.0,0.03769109930307774,0.04930632800271439,real
-284.32264115851467,-4.883513780642466,-15.901642015149603,18.104679113714305,-32.724631799155404,-10.180511258789775,-15.199011858499949,-0.2983954843538762,-3.7471719247019646,-7.867845494737493,-2.9663347829922824,-1.8105732738993254,-6.644145405026506,1331.2952246720472,1556.912117402095,3149.0,0.025168532461631293,0.030090658417381625,real
-297.99518313544354,-10.611262214095028,-17.625831506453476,15.729157980607546,-28.06958052427975,-10.281711025314813,-16.906080273857075,-6.223883661190894,-5.3842289338353835,-4.073098637508624,-0.6075287375746583,0.9380011027552945,-3.453427937455334,1480.2461104397992,1634.9877408244422,3377.0,0.022140536985568067,0.026411622964680033,real
-206.9891218427684,-11.161349374564745,-39.93772406591257,2.756782232694848,-14.387536695908722,-2.022408461199738,-11.506668648515932,0.1868208850621946,-2.1727654714236295,-6.583997042358502,-9.107081842616077,2.210724144551118,-1.4044568400256308,1500.634410646269,1540.3424844648682,3056.0,0.06485381604846137,0.07513703600828256,real
-284.58076607808937,1.5283846495827587,-20.43922887633971,11.028976750653115,-34.0633194714401,-9.91121591441347,-17.60425277506918,-5.974397326555,-3.6298591419344506,-6.934053798873923,-4.13526054154872,-2.143999578562509,-3.406297106520354,1261.4467093772312,1507.7677450221904,2910.0,0.025564256986567502,0.03056832931206406,real
-348.6244959913203,-16.042061851387345,-7.485036755904946,14.445922015289224,-29.886230559132958,-9.065281993584778,-13.243654699636037,-4.326659559020397,-3.2974924362360984,-3.2979994132100865,1.0486677864537188,-1.1424074707902678,-2.5362651709836452,1547.2331311916585,1770.7728267940822,3721.0,0.013402282030479456,0.016667604600773902,real
-285.5647978991498,-5.2976926260339425,-15.421771664603222,18.512753591809727,-32.776767697397894,-10.67679094670523,-15.246179540389281,-0.647422747043823,-3.942786194439223,-7.71113256482333,-3.0174543912064036,-2.1888314345184896,-6.80170848938196,1339.3093800998024,1559.5536784197511,3170.0,0.024958980707500234,0.029927118955990754,real
-286.93820706011854,-6.947026908744369,-18.710869833880047,15.336163097768257,-33.4865945010093,-9.130577141411578,-14.939459169354874,-0.6712576789802096,-4.3815879874775865,-6.772757052902496,-1.7777588312509562,-0.6444246030643872,-4.828609472649563,1342.0878897785394,1570.8477013834142,3170.0,0.024431930873632487,0.0291272179637307,real
-228.3360128436441,-11.151374007091535,-30.22430100728639,3.682742719334982,-16.27381277647428,-1.9545397587928062,-8.915239644685924,-6.29577850650846,-8.049369403444771,-1.0288078803808363,-1.4929137583022,0.26072648826611966,-13.658677306188663,1527.8478489693703,1608.4593453234936,3203.0,0.05184245047599646,0.061311123403093075,real
-301.2105004483118,-9.97733656278042,-44.73564990751499,-9.351367936623756,-25.644849145632598,-12.766350973878652,-14.69026473846414,-8.315903768887992,-2.50054991623652,-6.895707621256039,-6.137880968196733,2.625370208032192,1.083761392114429,1460.2689382697743,1571.621920933583,3136.0,0.025634137882508103,0.031045653628031855,real
-284.0336700094787,-4.568705169261346,-18.26641551742393,15.505687237351077,-29.422152979090267,-9.826229155074138,-17.98806927178325,-10.174887033787211,-8.974214217720743,-6.5571169074215465,-1.8622212492312322,1.6225548718185112,-0.275242881034094,1324.1022460952388,1539.6198562366174,3117.0,0.026189594133788602,0.031358223330007554,real
-291.61908263534576,0.7191871844537551,-14.325075281946994,13.981218826037745,-34.788292761979676,-9.078788627754752,-14.43485834367077,-4.3105555841906575,-5.1718672858072745,-7.563069256064681,-5.3047112802809755,-4.153821338781643,-4.7402020412171515,1222.9375451106355,1513.3506656875015,2958.0,0.02365321518156441,0.02855518343683904,real
-325.4756116743567,-16.93393473726972,-43.89422223838617,-9.466730328165783,-21.244320452017046,-10.814170891073033,-10.169704441777238,-6.652733425050118,-8.33469916434837,-8.282068645148799,0.6376373243818018,9.633479387831354,-1.949539050336222,1485.3135379838982,1530.1037129523052,2911.0,0.0209099187945372,0.0250365898924445,real
-278.83607765912996,-2.9199944842029217,-14.145786833386946,11.57956351533548,-27.542303805524803,-6.493347802758591,-13.418471161909247,-6.941572727116083,-6.011744665170781,-2.7899073078422703,-1.6162591693964656,-2.621419757081316,-9.595575501888979,1325.6525655358075,1579.09240935848,3023.0,0.028477945513699178,0.035738716849556526,real
-275.50804660723014,3.0145423544930834,-31.473280655620727,6.236912593778922,-19.955246818610547,-3.698859920533064,-8.740906530196003,-6.954657053988187,-5.068727750259782,-4.898733200088369,-8.200019645828931,-4.9089116269601645,-7.379613808574024,1285.4678040679285,1464.133643289848,2809.0,0.03256535081169618,0.04264587814554851,real
-219.08205040846784,-13.829926979141227,-36.59085094683422,4.002383670106183,-13.717490832537237,-1.669635702481482,-10.994599008746777,-0.8731774802309757,-7.311727676360749,-5.55056860358684,-5.842170501178483,2.0892970339466257,-5.962857142145049,1536.999001894866,1564.4385402781857,3105.0,0.0606630703014289,0.07137175974844052,real
-227.15138290739898,-14.513811537050362,-31.5574562525317,4.668877967316772,-15.579971659161725,-1.72307376552715,-8.878153223960707,-4.870769003042018,-10.927909589228214,-3.219244609020071,-0.685259781818949,1.985743083114697,-11.256422934586523,1584.9824340439857,1616.387275038619,3287.0,0.054890092026805955,0.06484136877287146,real
-316.5975580839379,-1.3270899708458368,-32.2602224926277,2.101289500097281,-21.147680246768036,-7.885117288195245,-9.891045503831457,-10.453547879705761,-3.4914280185565,0.16467009204154254,-6.279705619539386,-8.308338091801497,-8.784017306402582,1274.1267843798503,1462.746226141402,2613.0,0.019746845652631632,0.024359646223253525,real
-331.19712886369746,-8.14798432989058,-33.420765735493944,-1.2632560370933514,-21.17205728174939,-10.169761316996173,-11.047611234520671,-11.139794588104577,-3.624012064404062,1.2763651108616707,-2.340504789070292,-5.176881429210261,-8.228643373651773,1381.749431742322,1493.2478185507682,2834.0,0.01717596798549228,0.02101305446872679,real
-338.2830807729967,-14.444180429671162,-35.07142698864008,-4.976317330330372,-21.53718519799103,-12.134794919525078,-9.508029428952485,-9.295618735367116,-9.439511930042892,-0.5211486320186017,6.335969094430872,2.918261985440299,-9.860899189941374,1467.507519183339,1537.0336419408275,2891.0,0.01713155336067135,0.02159769131379609,real
-227.9461605077119,-11.413998301353693,-30.428290807799307,3.791363485193905,-16.26453187104299,-1.7226775129182337,-9.423566246833037,-6.397655848660883,-7.951958660723075,-0.8078606277041471,-1.301566131124821,0.5150630004777748,-13.2526207970089,1521.2126185189952,1597.0385612985594,3186.0,0.05242882289116383,0.06193872580824947,real
-219.41563033767804,-14.29360784837219,-36.223840694599396,3.8597068174110234,-13.50405700949172,-1.5562553346345829,-10.868203989672605,-1.0232644875137715,-7.696922383192271,-5.238415318587673,-5.204189399553631,2.253479484589929,-6.209546549277739,1529.9607815172099,1556.6060357476242,3086.0,0.06080083717281984,0.07148490500877132,real
-291.4994071442524,0.3770278165101499,-12.446138389146766,17.24081150505304,-34.02593142482914,-8.500936650267187,-13.312823962220008,-1.7020665692363877,-3.9392869005318953,-7.311979340358847,-3.8725778154337105,-3.387877189013818,-5.0879331544658,1260.5988284252373,1528.917249124381,3030.0,0.02365892566345929,0.028679467924783573,real
-301.2329338910952,-9.14753219930084,-14.968013533320102,17.50221077236895,-26.928965741279494,-11.609669575612614,-15.183856389282663,-3.967626252198223,-2.4558423585786078,-1.3879835299642571,2.6499896736799866,3.7504030120140435,-2.5870106427288793,1454.0866192730136,1646.8588537604787,3359.0,0.022005840119089046,0.02631482144269519,real
-229.33524899448724,-11.48762331346991,-30.087736703633375,5.959319135034469,-14.712227512173982,-0.6496141371270169,-8.298233690990905,-5.14427250035571,-9.409878300672954,-1.5407338100507342,-0.31455331029877365,1.2172963621364012,-12.901085260799734,1514.9660466722646,1602.3116107266624,3174.0,0.05266287412540775,0.06260414538463856,real
-298.1849171535555,-10.7378678790337,-16.871400310882425,15.699074804539489,-29.62050547148116,-11.558586073129108,-17.48698023389795,-6.320808659500012,-4.6474461689460105,-2.408615629407389,-0.1549673097529379,0.8426142545674191,-4.189834172235205,1495.8959248261585,1643.6718349512305,3394.0,0.022473168162855068,0.026790313803914372,real
-305.3304116523739,-8.062355945917115,-14.600215107038853,14.754616345619125,-29.00829077723885,-11.073274335996047,-13.90213485915167,-6.251041510148813,-5.572377924001806,-2.5200474170212894,3.2475919012882635,5.9616467963081075,-2.5030343092196063,1422.7683119017274,1663.5348018481075,3334.0,0.021152159585093346,0.02525536442365721,real
-297.99354988689817,-10.86078291294501,-17.131512916204652,15.853055414483759,-28.877230739094223,-11.116130374640223,-17.519671834659817,-6.371423470688042,-5.211025955134632,-3.2900506945132064,-0.5751969723788926,1.0952533097811383,-3.309869993561081,1494.095351231944,1654.709238626143,3388.0,0.02240466874026496,0.02671368098465027,real
-224.3211686625695,-4.500411490114863,-35.89401204832739,6.010628915143479,-15.193991638636655,1.0294115000033852,-7.064767506152183,-0.0341405590085111,-3.969814081857137,-7.873460755379934,-7.881424620199501,1.446547308643095,-4.511641094012742,1445.2061668631393,1527.16415335152,2996.0,0.05405586625809768,0.06551605819986302,real
-227.12298817345192,-14.28687872129834,-31.427341121326734,4.966935557255273,-15.563125311815353,-1.8340586827035625,-8.90269506705282,-4.8858107423243675,-10.75739462896395,-3.1218716825288464,-0.5623552708564074,1.888735010394312,-11.346882510489005,1575.8853883258457,1613.2892804496328,3269.0,0.054770043540568254,0.06477525241294668,real
-283.8103248630891,-4.864606718446796,-16.89426073251752,13.940996715074386,-32.11050045213069,-8.720171284975663,-18.87776092527587,-11.134669827110997,-8.761295666559748,-6.283238411214541,0.19097894698419918,3.1167742999703303,0.19791959769150283,1340.1960449235416,1567.4155821545596,3169.0,0.026601674399462382,0.03161206439066825,real
-278.1253480149027,3.2214521377918133,-25.018172916903374,8.071780906855745,-34.69683195509869,-12.391194028658502,-18.58407394079426,-8.008190536150947,-3.9085328334355327,-6.27580501192568,-2.8080931414049357,0.03243369894386224,-2.674267307986448,1284.4852613168782,1464.2019000008952,2878.0,0.0276948474628581,0.03302670300418337,real
-280.1018404414062,-4.513540933014765,-24.810609690087226,9.744050245341171,-30.442610338058177,-12.124750692211045,-16.628911329436317,-4.5946821343579405,-5.841654574377775,-4.226960994723163,0.21493128809890458,2.1034452588479966,-1.4063528308140254,1334.6226010800308,1534.2428547852082,3028.0,0.026667930959923255,0.03184396607302547,real
-280.9318003550816,-3.445201735975235,-17.511839905505894,14.30193829339853,-30.154921915573613,-6.126858640541502,-18.85363817249923,-10.190265588823864,-7.8839317763900425,-5.586125379915826,0.8955375117432058,3.198130155689732,-0.1024100334633612,1312.9994259860653,1551.1077624838779,3132.0,0.027007849203224178,0.03200918520570924,real
-204.29229619379223,-14.743843181300903,-41.44021443625815,2.49277528012084,-11.931113575626046,-1.724696259053355,-11.38373080212626,1.3487373312835482,-1.418140072815974,-6.575544224637409,-10.796721035737173,1.8002970625147423,-0.5169632020601042,1574.675157549908,1556.2588206690668,3150.0,0.06900832837670527,0.07930240845427959,real
-280.35795787481794,-4.265612637039572,-25.107547449827244,9.985666240267367,-30.623956832725142,-11.87884365692562,-16.717808266569392,-4.601003867524494,-5.752043534614761,-4.310180974824869,0.34594479939703576,1.9511228450164964,-1.2430655144170373,1337.6521194654356,1533.0039878465388,3029.0,0.02666578005892296,0.031823634330976805,real
-319.6799712523002,-11.683094242332587,-10.976762857907767,14.810881788722654,-37.09423695531361,-7.208898088806188,-12.672927186830186,-4.857784058190618,-10.315623631848421,-9.95222949128752,-2.310728347305379,-1.9565513658165148,-4.073490505502355,1526.8117331581466,1707.7001517056124,3595.0,0.01787974326376064,0.021337096095680828,real
-338.7573581059945,-14.501082896895058,-34.96949440843477,-4.854240303169131,-21.6745201355564,-12.163701870743395,-10.003049265075923,-9.883512201032987,-8.920591310348334,0.523585949257943,6.087938693663908,2.160076438586983,-10.020051753785353,1469.3217696860236,1517.3340389825878,2865.0,0.017387261529630826,0.021918421733585866,real
-214.88611843539115,-9.533668261712686,-37.62930282497973,5.097967156374257,-14.399419876403542,-0.4895990309193952,-9.18404815327822,-0.049742318718937424,-3.5035115376224937,-8.117915534550102,-9.52963715772047,1.4962073929730433,-2.6515041270525437,1460.0964640730833,1522.5262347968624,3002.0,0.059402102078275495,0.06989716426727223,real
-287.8794549282186,-3.9013163509403945,-15.052709307442365,17.83989555055716,-34.30156553004435,-11.097646195205972,-14.53541673649237,-2.142985358035002,-4.3848200638414125,-7.510758048616841,-2.6317629678557233,-2.234015198644814,-5.68209494500495,1330.04139297982,1555.4808625450155,3148.0,0.024730705045232674,0.02969986992773655,real
-285.93630167969695,-6.493741418128611,-16.35991569547172,18.480810477604855,-31.854362062243094,-8.535678988003683,-14.17949213198888,0.4687943384873816,-3.140561690141956,-7.036613625354165,-1.7632492032068054,-0.36033607352972963,-5.188109884473379,1352.9242740125699,1570.1080985273393,3199.0,0.024678643668292078,0.029511050036007184,real
-218.1654339885624,-12.461648949342301,-37.30602249976522,4.535592595116455,-13.23946929025153,-2.5301332580314324,-12.50635783860142,-0.7455584074835836,-6.466941302541436,-7.226875405657395,-9.896246825118245,-0.5507862801586959,-4.408534301559139,1503.9423985123485,1541.5899740006485,3022.0,0.06040320897112215,0.07123538988666116,real
-281.59139556797527,-0.7808637004334207,-24.554836378381943,10.005618377975631,-32.57612109768792,-12.601712027889697,-17.88445575311745,-8.759384764387988,-7.257336542288378,-6.532990338910191,-1.7409401739914925,1.4575786248016616,-2.5240196998088704,1285.9140867516783,1490.2235402745268,2887.0,0.02710384258623847,0.03243387481068716,real
-280.9563438901576,2.073909865616524,-23.630658732960732,9.723731193264713,-34.65347599809743,-12.084409522262389,-18.915353000011883,-7.171292685427029,-4.242978318149087,-6.275379292106489,-3.330154167439338,-0.10938363609564951,-2.742939006441496,1259.52603344,1466.0558494744164,2860.0,0.02692659285357782,0.03208557131269399,real
-221.39951477450495,-17.666697713684723,-35.77627121433452,4.9427570032229475,-12.55460983993655,-0.5298878511003934,-9.065064392512436,-1.7005856768171623,-9.161175339681096,-4.703833955737053,-3.2667509531529006,2.1404562330842523,-8.252217803540278,1605.9987001896332,1589.570021252837,3261.0,0.06103982326750102,0.07144743293160205,real
-311.1301577776308,-8.742012580238352,-14.054931832424478,14.535804142780178,-31.359689712556985,-10.184925173493326,-12.642639045737845,-6.8738972719407725,-7.911977091179146,-5.579806319338354,2.884449031446809,4.697665739474225,-3.035656250738163,1458.2646625918173,1661.1747727602383,3366.0,0.01976967875697128,0.023678740905681613,real
